32,356,1062
32,356,76
32,2201,2466
32,2201,98
32,4070,4093
32,4070,46
32,5910,1527
32,5910,95
32,7827,6838
32,7827,13
32,9610,3731
32,9610,40
32,5214,87
32,5214,87
32,3114,387
32,3114,164
32,663,6920
32,663,163
32,8093,4757
32,8093,180
32,7779,1045
32,7779,295
32,9231,1357
32,9231,202
32,1815,1556
32,1815,408
32,6039,163
32,6039,163
32,8420,3352
32,8420,686
32,6344,2309
32,6344,642
32,3500,938
32,3500,505
32,656,2831
32,656,712
32,8595,502
32,8595,502
32,6780,2455
32,6780,833
32,4303,973
32,4303,973
32,2177,2836
32,2177,893
32,7544,1022
32,7544,540
32,4639,2375
32,4639,972
32,2782,1631
32,2782,845
32,1923,556
32,1923,556
32,2054,1558
32,2054,893
32,1856,942
32,1856,942
32,3958,1786
32,3958,1015
32,5654,2670
32,5654,1022
32,8031,3653
32,8031,1094
32,553,1300
32,553,1293
32,5928,2368
32,5928,1476
32,6708,3203
32,6708,1377
32,2780,2839
32,2780,1768
32,4184,1856
32,4184,1826
32,2614,4168
32,2614,1926
32,2425,2523
32,2425,2388
32,6275,4044
32,6275,2455
32,2126,3688
32,2126,2342
32,6843,5386
32,6843,3235
32,7320,3685
32,7320,3594
32,7268,4729
32,7268,4202
32,7284,6720
32,7284,6081
32,9477,8805
32,9477,8079
32,7267,12162
32,7267,12064
32,8920,22880
32,8920,20663
32,5289,36194
32,5289,36194
